Machine_ID,Temperature,Run_Time,Downtime_Flag
4967,61.82,233.3,0
4968,123.58,234.31,0
4969,81.17,17.99,1
4970,133.58,95.29,0
4971,135.86,249.37,0
4972,87.57,413.1,0
4973,59.75,146.58,1
4974,50.0,266.1,0
4975,50.0,179.03,0
4976,50.0,61.35,0
4977,131.35,479.57,1
4978,93.47,428.79,1
4979,101.69,48.46,0
4980,50.0,362.7,0
4981,54.06,180.31,0
4982,116.61,497.48,1
4983,98.6,158.18,1
4984,85.58,126.98,0
4985,106.95,288.27,1
4986,139.07,419.21,1
4987,83.37,104.33,0
4988,92.08,357.61,0
4989,95.78,40.09,0
4990,150.0,460.28,1
4991,50.0,49.73,1
4992,110.5,457.97,1
4993,86.56,250.5,0
4994,107.0,229.56,0
4995,70.28,486.92,0
4996,88.53,495.29,0
4997,111.34,328.59,1
4998,150.0,72.29,0
4999,114.24,258.02,1
5000,64.56,269.29,0
5001,77.29,262.08,0
5002,76.4,289.05,1
5003,50.0,19.18,0
5004,80.1,358.5,0
5005,111.98,359.07,0
5006,51.77,66.58,0
5007,121.45,289.42,0
5008,104.63,288.5,0
5009,67.97,344.4,0
5010,85.75,51.84,0
5011,137.95,316.99,0
5012,112.01,147.57,1
5013,90.26,258.43,1
5014,82.87,388.93,0
5015,92.3,355.77,0
5016,74.65,68.26,0
5017,50.0,299.68,0
5018,150.0,484.87,1
5019,94.66,86.82,0
5020,101.94,427.92,1
5021,88.26,354.25,0
5022,67.95,389.26,0
5023,84.42,148.16,0
5024,50.0,151.07,0
5025,150.0,453.95,1
5026,52.96,186.32,0
5027,59.04,40.88,1
5028,76.79,304.29,1
5029,128.64,71.16,1
5030,90.44,400.33,1
5031,52.92,324.46,1
5032,127.63,438.62,1
5033,111.93,394.57,0
5034,106.15,64.94,0
5035,111.47,196.72,0
5036,150.0,389.53,0
5037,150.0,214.5,0
5038,69.4,486.46,1
5039,138.72,370.51,0
5040,101.5,17.59,0
5041,104.97,441.19,1
5042,50.0,59.39,0
5043,84.89,78.86,0
5044,65.62,369.9,0
5045,114.84,433.83,1
5046,122.13,272.81,0
5047,50.0,151.63,1
5048,89.34,182.14,0
5049,123.66,178.02,1
5050,84.4,170.07,0
5051,111.87,129.03,0
5052,100.53,308.34,0
5053,100.25,451.2,1
5054,81.86,160.47,0
5055,53.5,101.48,1
5056,56.35,420.9,0
5057,111.28,373.47,1
5058,90.58,466.11,0
5059,85.84,91.1,0
5060,77.28,80.68,0
5061,80.84,275.3,1
5062,121.41,311.07,0
5063,79.94,245.28,0
5064,50.0,303.49,0
5065,112.31,98.39,0
5066,83.85,245.01,0
5067,90.94,332.47,1
5068,138.23,222.03,0
5069,89.38,342.93,0
5070,98.68,231.08,0
5071,54.63,173.46,0
5072,83.41,158.77,0
5073,108.29,211.34,0
5074,50.0,21.31,1
5075,96.03,337.58,0
5076,93.02,424.1,0
5077,91.24,183.77,1
5078,121.11,32.56,1
5079,100.03,493.52,1
5080,134.34,139.21,0
5081,60.19,72.04,0
5082,94.08,191.18,1
5083,92.53,371.89,1
5084,57.92,154.02,1
5085,118.69,291.6,0
5086,150.0,213.62,0
5087,89.49,67.7,0
5088,105.15,171.84,0
5089,92.54,365.19,0
5090,68.59,309.88,0
5091,50.0,68.69,0
5092,68.83,90.03,0
5093,50.0,323.96,1
5094,141.12,408.57,1
5095,86.55,181.24,0
5096,79.62,301.7,1
5097,116.67,93.62,0
5098,56.35,162.57,1
5099,66.99,19.93,0
5100,92.04,386.46,0
5101,120.86,206.49,0
5102,105.05,409.9,1
5103,97.45,357.1,0
5104,92.34,416.08,0
5105,102.01,149.97,0
5106,96.05,100.7,0
5107,59.1,486.23,0
5108,91.38,361.49,1
5109,57.79,418.68,0
5110,92.43,16.44,0
5111,75.58,183.69,0
5112,150.0,373.98,0
5113,88.8,48.21,0
5114,50.0,288.0,0
5115,85.97,220.25,0
5116,105.58,18.63,0
5117,140.2,125.63,0
5118,72.32,149.55,0
5119,50.0,64.81,1
5120,114.51,319.45,0
5121,50.0,128.77,0
5122,76.92,146.03,0
5123,82.27,450.14,0
5124,87.91,238.89,0
5125,110.67,202.14,0
5126,69.49,364.7,1
5127,81.79,455.71,0
5128,89.57,22.27,0
5129,94.49,229.64,0
5130,92.93,309.28,0
5131,103.08,166.1,1
5132,115.32,388.48,0
5133,101.78,486.02,1
5134,103.61,472.28,1
5135,50.0,140.33,0
5136,91.51,120.91,1
5137,104.39,479.17,1
5138,111.87,234.73,0
5139,69.23,112.07,0
5140,70.23,356.43,0
5141,72.78,149.37,1
5142,106.09,140.95,0
5143,121.02,440.83,1
5144,77.78,89.61,0
5145,117.24,41.55,0
5146,93.7,141.9,0
5147,86.27,307.4,1
5148,83.66,70.31,0
5149,112.4,241.08,0
5150,99.77,317.4,0
5151,150.0,425.88,1
5152,64.43,122.64,0
5153,105.54,410.5,1
5154,74.12,125.1,1
5155,63.92,341.62,0
5156,89.67,221.03,0
5157,94.12,66.19,0
5158,150.0,359.99,1
5159,84.48,116.7,0
5160,56.09,96.55,0
5161,98.19,185.58,1
5162,50.0,330.11,0
5163,87.24,124.66,1
5164,90.48,99.99,0
5165,113.84,14.88,0
5166,119.21,241.11,0
5167,74.89,220.04,0
5168,85.48,124.6,0
5169,67.02,36.29,0
5170,56.16,220.34,0
5171,99.3,396.22,0
5172,51.79,360.49,0
5173,77.56,431.79,0
5174,60.14,14.7,0
5175,106.49,483.55,1
5176,144.04,177.29,0
5177,50.95,495.29,0
5178,50.0,133.78,1
5179,86.25,241.05,1
5180,90.47,183.42,1
5181,96.56,184.32,0
5182,76.61,422.72,0
5183,83.98,375.75,0
5184,101.03,496.15,1
5185,121.21,310.62,1
5186,50.0,237.0,0
5187,78.93,54.14,0
5188,96.41,498.32,0
5189,62.46,280.25,0
5190,141.94,353.23,0
5191,70.94,209.3,0
5192,88.76,278.38,1
5193,106.68,471.86,1
5194,72.26,91.55,0
5195,50.0,153.26,0
5196,77.14,84.51,0
5197,120.88,398.19,1
5198,79.89,40.4,1
5199,64.61,50.0,0
5200,117.77,156.26,0
5201,80.08,261.95,0
5202,74.7,209.07,0
5203,94.48,31.96,0
5204,113.12,479.17,1
5205,150.0,476.91,1
5206,114.82,146.88,0
5207,124.8,368.45,0
5208,74.82,293.5,1
5209,59.22,126.36,0
5210,91.87,138.46,0
5211,93.22,250.67,1
5212,57.64,215.43,0
5213,84.74,152.7,0
5214,101.98,405.68,1
5215,100.81,245.92,1
5216,105.13,330.88,1
5217,98.73,102.74,0
5218,74.79,271.42,0
5219,74.58,165.81,0
5220,54.03,267.94,0
5221,143.54,392.6,0
5222,90.4,386.77,0
5223,83.25,183.57,0
5224,62.14,350.2,0
5225,150.0,471.23,1
5226,57.8,316.58,0
5227,77.13,82.72,0
5228,102.48,343.06,0
5229,108.01,61.4,0
5230,118.74,437.33,1
5231,144.23,263.16,1
5232,105.18,198.72,0
5233,58.32,37.93,0
5234,82.29,196.58,0
5235,99.23,452.57,0
5236,150.0,20.28,0
5237,50.0,242.58,0
5238,126.08,466.27,1
5239,95.4,203.47,1
5240,115.13,219.81,0
5241,86.94,293.49,0
5242,64.73,236.84,1
5243,112.53,92.61,0
5244,109.63,19.09,0
5245,119.16,308.81,1
5246,89.6,461.2,0
5247,72.01,62.12,0
5248,50.0,113.37,0
5249,114.58,191.41,0
5250,102.72,406.28,1
5251,61.03,141.94,0
5252,73.84,442.21,0
5253,76.0,36.93,1
5254,50.0,471.07,0
5255,65.47,284.77,0
5256,55.99,332.8,0
5257,77.63,190.17,1
5258,67.84,393.18,0
5259,50.0,91.62,0
5260,150.0,33.97,0
5261,127.58,203.8,0
5262,66.63,428.31,0
5263,98.17,379.91,1
5264,102.52,263.41,0
5265,125.73,290.35,0
5266,65.44,73.65,0
5267,122.76,421.93,1
5268,73.56,395.61,0
5269,50.0,331.67,0
5270,111.72,238.43,0
5271,128.72,482.59,1
5272,150.0,440.73,1
5273,54.01,325.77,0
5274,110.97,192.18,0
5275,77.71,312.83,0
5276,113.5,291.97,0
5277,50.0,203.18,1
5278,52.12,160.27,0
5279,66.72,209.44,0
5280,92.37,291.22,0
5281,70.77,219.79,0
5282,109.77,139.15,0
5283,120.81,382.87,0
5284,107.99,270.42,0
5285,138.56,43.16,0
5286,102.47,190.48,1
5287,53.49,443.61,0
5288,130.9,380.07,0
5289,71.85,168.39,0
5290,117.31,469.71,1
5291,137.21,47.54,0
5292,103.7,481.01,1
5293,50.0,130.4,0
5294,62.45,14.46,0
5295,129.68,222.57,0
5296,84.93,185.9,0
5297,92.39,274.15,1
5298,112.76,400.42,1
5299,110.89,422.79,1
5300,98.36,206.6,0
5301,83.74,220.62,1
5302,80.62,82.61,0
5303,115.74,33.3,0
5304,106.61,324.2,0
5305,82.28,41.57,0
5306,122.46,369.58,1
5307,86.13,274.15,0
5308,64.45,107.31,0
5309,67.23,274.37,0
5310,60.64,99.67,0
5311,81.83,224.98,0
5312,127.01,401.78,1
5313,65.85,236.34,0
5314,95.65,82.86,0
5315,70.3,364.68,0
5316,82.19,101.52,0
5317,50.0,371.89,0
5318,83.38,244.88,1
5319,84.19,232.33,0
5320,106.21,427.2,1
5321,96.7,357.22,0
5322,54.05,26.13,0
5323,122.53,155.13,0
5324,96.31,436.75,0
5325,95.95,18.98,0
5326,89.72,277.17,0
5327,74.47,366.63,1
5328,96.53,314.71,0
5329,104.27,382.66,0
5330,50.0,365.59,1
5331,73.84,349.1,0
5332,82.35,412.55,0
5333,97.69,326.39,0
5334,125.8,207.19,0
5335,66.85,241.24,0
5336,75.06,361.2,0
5337,74.62,439.39,0
5338,65.95,143.39,0
5339,79.58,177.62,1
5340,113.12,466.06,1
5341,58.38,293.47,0
5342,102.83,97.69,0
5343,50.0,335.21,0
5344,73.16,495.47,0
5345,80.12,413.49,1
5346,140.25,375.41,0
5347,81.76,111.94,0
5348,50.0,439.31,0
5349,50.0,267.64,0
5350,91.02,445.75,1
5351,108.41,171.62,0
5352,101.26,40.41,0
5353,95.03,243.23,0
5354,124.87,142.22,1
5355,73.81,360.46,0
5356,116.85,478.98,1
5357,50.0,348.58,0
5358,62.85,444.6,0
5359,50.0,231.98,0
5360,81.75,388.1,0
5361,88.61,423.09,0
5362,93.42,358.33,0
5363,91.86,258.81,0
5364,62.17,316.67,0
5365,84.29,353.25,0
5366,50.0,134.01,1
5367,130.9,406.69,1
5368,80.89,475.66,0
5369,75.33,237.97,1
5370,137.67,353.52,0
5371,52.73,371.14,0
5372,56.23,334.5,0
5373,57.11,278.09,1
5374,87.96,442.01,0
5375,102.95,229.97,0
5376,112.19,39.94,0
5377,150.0,423.83,1
5378,50.0,340.25,0
5379,108.26,426.14,1
5380,73.29,77.89,0
5381,72.41,25.07,1
5382,71.41,467.84,0
5383,62.74,82.39,1
5384,140.54,406.73,1
5385,115.27,413.37,1
5386,90.7,357.27,1
5387,130.53,74.32,0
5388,50.0,337.03,0
5389,50.08,445.65,0
5390,50.0,218.51,0
5391,69.02,212.62,1
5392,94.85,227.0,0
5393,93.09,50.31,0
5394,94.48,447.09,0
5395,50.0,435.9,0
5396,114.09,498.98,1
5397,97.19,296.74,0
5398,111.99,378.08,0
5399,50.0,109.31,0
5400,99.34,337.09,1
5401,54.37,328.37,0
5402,78.08,451.59,0
5403,106.03,417.09,1
5404,92.73,469.85,1
5405,64.45,435.73,0
5406,90.19,435.66,0
5407,50.0,41.22,0
5408,124.51,424.52,1
5409,83.84,307.66,1
5410,123.56,196.42,0
5411,74.2,37.69,0
5412,74.29,342.06,1
5413,67.07,170.82,1
5414,116.29,239.21,0
5415,68.72,344.05,1
5416,109.34,456.77,1
5417,78.53,414.46,0
5418,50.0,230.79,0
5419,72.89,200.01,0
5420,54.63,127.49,0
5421,91.02,192.49,0
5422,54.29,64.41,1
5423,117.78,485.84,1
5424,87.27,291.22,0
5425,84.67,72.62,0
5426,109.68,182.87,1
5427,118.92,278.05,0
5428,89.4,271.11,0
5429,66.86,27.4,0
5430,50.0,475.91,0
5431,69.42,144.93,0
5432,71.48,17.93,0
5433,93.21,47.46,0
5434,79.65,294.3,0
5435,110.64,77.51,1
5436,71.61,30.45,1
5437,88.29,196.02,0
5438,125.52,315.15,0
5439,100.25,64.8,0
5440,88.2,163.53,0
5441,71.94,214.7,1
5442,71.0,88.14,0
5443,64.48,257.98,0
5444,73.77,51.75,0
5445,112.67,32.79,1
5446,83.34,264.72,0
5447,50.0,131.47,0
5448,143.05,56.73,0
5449,99.6,217.72,0
5450,50.0,458.42,0
5451,76.74,364.85,0
5452,93.33,409.65,0
5453,141.14,437.24,1
5454,56.76,486.59,0
5455,119.28,383.99,0
5456,131.98,308.12,1
5457,71.14,189.06,0
5458,81.67,99.01,0
5459,58.91,346.46,1
5460,83.9,497.53,0
5461,88.9,239.01,0
5462,109.79,364.6,0
5463,122.71,252.6,0
5464,67.56,221.65,1
5465,50.0,211.05,0
5466,89.36,257.27,0
5467,98.81,189.78,1
5468,97.48,376.9,0
5469,80.2,438.39,0
5470,93.74,442.61,1
5471,135.46,121.57,0
5472,101.45,449.0,1
5473,78.8,177.36,0
5474,74.99,161.56,1
5475,84.9,366.11,0
5476,139.1,159.3,0
5477,84.5,35.95,1
5478,89.41,193.07,0
5479,75.53,363.52,1
5480,122.97,170.21,1
5481,148.8,318.48,1
5482,103.52,333.46,0
5483,92.48,369.53,0
5484,91.1,449.59,0
5485,50.0,221.96,0
5486,112.35,91.55,0
5487,94.02,166.27,1
5488,102.85,221.76,0
5489,68.66,359.81,1
5490,78.47,16.43,1
5491,77.67,164.73,0
5492,120.65,392.12,1
5493,78.64,338.72,0
5494,150.0,368.55,0
5495,102.93,407.79,1
5496,51.73,393.79,1
5497,86.14,344.27,0
5498,70.45,225.43,0
5499,50.0,491.96,0
5500,137.98,288.85,0
5501,111.09,109.36,0
5502,106.0,153.48,1
5503,94.96,349.85,0
5504,50.0,463.12,0
5505,75.49,97.57,0
5506,115.25,50.35,0
5507,58.46,441.95,1
5508,50.0,458.49,0
5509,83.19,145.43,1
5510,85.75,194.87,0
5511,94.07,333.49,0
5512,111.86,171.67,0
5513,109.13,439.81,1
5514,97.76,62.71,1
5515,125.87,28.61,1
5516,50.0,112.16,0
5517,105.14,150.18,0
5518,108.8,65.33,1
5519,52.81,42.19,1
5520,50.0,380.25,0
5521,67.62,90.5,1
5522,70.15,457.82,0
5523,112.6,190.32,0
5524,71.56,338.6,0
5525,64.31,120.45,0
5526,71.65,127.76,0
5527,123.56,291.61,0
5528,90.39,284.72,0
5529,84.62,386.68,0
5530,86.7,381.33,0
5531,128.76,338.64,0
5532,67.52,230.07,1
5533,129.47,446.41,1
5534,96.31,315.06,1
5535,85.19,495.2,0
5536,150.0,411.49,1
5537,58.33,31.71,0
5538,79.39,167.09,0
5539,53.03,290.22,0
5540,118.57,363.52,0
5541,140.68,279.66,0
5542,140.1,395.2,1
5543,126.72,148.5,0
5544,84.07,100.12,0
5545,79.04,36.42,1
5546,50.0,290.92,0
5547,150.0,347.41,0
5548,104.07,169.81,0
5549,75.24,310.66,0
5550,129.84,35.56,0
5551,60.82,58.65,0
5552,102.2,353.86,1
5553,84.82,190.35,0
5554,109.16,338.95,0
5555,88.09,417.54,0
5556,50.0,427.78,0
5557,92.27,94.36,0
5558,121.47,248.28,1
5559,89.12,369.62,1
5560,113.25,389.25,0
5561,58.63,394.49,0
5562,89.21,121.8,0
5563,71.26,104.34,0
5564,112.41,299.11,0
5565,90.94,373.13,0
5566,110.7,166.38,1
5567,122.63,61.31,0
5568,110.75,361.21,1
5569,98.19,156.85,0
5570,60.05,91.52,0
5571,89.92,82.38,0
5572,74.01,164.31,0
5573,79.68,300.41,1
5574,78.76,185.62,0
5575,60.6,20.12,1
5576,50.0,57.49,0
5577,69.96,152.35,0
5578,95.8,333.26,0
5579,50.0,58.27,0
5580,90.47,284.72,0
5581,147.01,68.74,0
5582,120.69,113.69,0
5583,139.31,94.37,1
5584,101.73,42.94,0
5585,125.03,338.95,0
5586,68.28,237.07,0
5587,70.67,417.22,0
5588,50.0,58.46,1
5589,125.58,80.92,0
5590,136.21,160.16,0
5591,73.4,385.27,0
5592,82.38,159.82,0
5593,67.38,210.13,0
5594,101.48,157.79,1
5595,123.75,49.31,1
5596,50.0,470.32,1
5597,102.28,278.78,0
5598,81.7,396.04,0
5599,93.4,332.59,0
5600,103.77,261.98,0
5601,84.35,53.94,0
5602,86.89,324.94,1
5603,83.58,86.13,0
5604,119.11,213.05,0
5605,102.56,318.27,1
5606,96.62,393.29,0
5607,51.87,345.67,0
5608,78.64,339.05,0
5609,116.96,83.03,0
5610,91.13,179.6,1
5611,109.79,31.03,0
5612,143.0,362.54,1
5613,121.16,476.77,1
5614,92.79,139.41,1
5615,74.67,52.97,0
5616,50.0,243.03,0
5617,84.95,429.78,0
5618,80.22,280.47,0
5619,101.71,32.92,0
5620,85.38,487.39,0
5621,80.39,416.04,0
5622,50.0,74.48,0
5623,61.8,461.68,0
5624,104.3,230.84,0
5625,141.48,192.23,0
5626,87.07,235.92,1
5627,99.83,418.94,1
5628,118.57,333.15,0
5629,65.67,39.03,0
5630,101.0,479.23,1
5631,67.79,82.41,0
5632,115.94,375.33,0
5633,94.54,321.71,1
5634,98.95,101.89,0
5635,66.52,93.66,0
5636,111.21,436.46,1
5637,150.0,215.65,0
5638,59.76,330.74,0
5639,79.81,256.99,1
5640,96.95,366.4,0
5641,113.59,244.83,0
5642,73.21,150.82,0
5643,50.0,188.06,0
5644,130.78,430.95,1
5645,112.82,239.34,0
5646,50.0,114.59,0
5647,71.77,467.96,0
5648,137.05,400.33,1
5649,133.43,37.28,1
5650,118.16,499.48,1
5651,84.72,350.51,0
5652,92.49,88.53,0
5653,86.07,126.21,0
5654,123.85,349.3,0
5655,63.72,392.08,0
5656,65.83,127.13,0
5657,120.31,135.91,0
5658,88.67,160.49,1
5659,131.35,303.03,0
5660,69.85,94.19,1
5661,88.36,61.08,0
5662,62.33,342.64,0
5663,90.22,391.76,0
5664,50.0,255.46,1
5665,75.37,188.28,0
5666,50.0,221.7,0
5667,110.82,200.32,1
5668,111.5,480.39,1
5669,50.0,386.36,0
5670,130.02,111.96,0
5671,150.0,198.25,0
5672,91.38,276.57,0
5673,70.77,310.36,0
5674,150.0,239.41,0
5675,50.43,406.96,1
5676,90.6,386.13,0
5677,95.39,257.53,1
5678,130.35,428.67,1
5679,100.79,378.03,1
5680,75.04,391.51,1
5681,61.46,478.64,0
5682,79.75,140.57,0
5683,59.79,141.15,0
5684,91.43,445.59,0
5685,73.07,388.39,0
5686,50.0,464.01,0
5687,127.65,40.93,0
5688,75.07,317.6,0
5689,51.96,80.87,0
5690,84.95,256.91,0
5691,92.05,86.32,0
5692,50.0,72.76,0
5693,99.95,15.96,1
5694,58.59,318.82,0
5695,141.33,185.92,0
5696,105.72,61.54,0
5697,78.0,168.19,0
5698,67.64,92.78,0
5699,86.85,471.43,0
5700,108.38,166.8,0
5701,89.24,173.64,0
5702,83.49,421.53,0
5703,91.75,327.4,0
5704,71.88,357.98,0
5705,79.7,321.64,1
5706,50.0,473.64,0
5707,119.21,111.43,0
5708,98.96,494.63,0
5709,66.8,417.17,0
5710,146.96,298.6,0
5711,92.61,334.56,1
5712,58.92,327.92,0
5713,115.7,38.61,0
5714,101.94,116.83,1
5715,101.84,481.12,1
5716,77.23,271.84,0
5717,103.51,195.39,0
5718,82.15,383.4,0
5719,106.68,267.01,1
5720,50.0,16.45,0
5721,76.98,370.76,0
5722,141.66,368.79,0
5723,66.99,90.92,0
5724,71.88,478.76,1
5725,76.56,119.71,0
5726,53.56,234.3,0
5727,50.0,66.22,0
5728,83.08,305.61,0
5729,94.08,193.97,0
5730,88.42,183.05,0
5731,85.65,415.22,0
5732,91.29,14.69,0
5733,120.69,400.99,1
5734,84.29,290.01,0
5735,72.78,493.19,0
5736,81.57,298.83,0
5737,107.38,37.14,0
5738,132.36,34.82,1
5739,71.16,442.74,1
5740,92.97,422.19,0
5741,100.15,179.49,1
5742,60.22,312.84,0
5743,90.61,249.9,0
5744,50.0,483.91,0
5745,50.0,475.48,0
5746,101.0,492.08,1
5747,78.48,434.56,0
5748,96.07,455.68,0
5749,89.46,116.47,0
5750,60.71,417.19,0
5751,88.64,357.34,0
5752,53.01,481.77,0
5753,131.73,289.92,0
5754,50.0,51.73,0
5755,84.13,302.73,0
5756,58.73,346.42,0
5757,107.11,117.96,0
5758,80.06,203.12,0
5759,74.44,303.27,0
5760,115.6,193.31,0
5761,90.88,193.72,1
5762,105.5,75.21,0
5763,60.56,470.97,0
5764,50.0,377.74,0
5765,93.22,10.61,0
5766,80.43,385.15,0
5767,108.79,372.5,0
5768,87.6,14.77,0
5769,96.15,191.11,0
5770,50.0,307.31,0
5771,146.65,231.85,0
5772,85.07,391.21,0
5773,110.93,218.47,0
5774,64.92,85.39,0
5775,99.24,488.44,1
5776,50.91,128.6,1
5777,103.56,361.67,0
5778,79.32,80.15,0
5779,90.88,171.22,0
5780,110.94,226.59,0
5781,53.02,104.19,0
5782,69.47,230.48,0
5783,103.72,87.01,0
5784,150.0,283.91,0
5785,85.86,335.22,0
5786,107.73,40.59,1
5787,86.79,436.85,0
5788,148.27,100.72,0
5789,50.0,120.43,0
5790,92.84,334.06,0
5791,50.0,239.69,0
5792,50.0,254.7,0
5793,98.92,72.8,0
5794,94.18,404.81,0
5795,81.45,312.36,0
5796,86.81,76.34,0
5797,150.0,193.26,0
5798,82.25,407.1,0
5799,105.3,288.49,0
5800,70.52,63.24,0
5801,98.86,192.66,0
5802,82.85,128.92,0
5803,77.68,263.56,0
5804,144.57,423.25,1
5805,125.32,223.77,0
5806,94.1,222.34,0
5807,50.0,453.62,0
5808,79.17,292.33,0
5809,150.0,287.43,0
5810,83.08,138.34,0
5811,123.1,307.78,1
5812,133.26,292.2,0
5813,96.57,204.46,0
5814,64.75,495.44,0
5815,50.0,442.13,0
5816,110.52,377.3,0
5817,65.56,273.3,0
5818,95.28,236.41,1
5819,52.51,100.6,0
5820,82.04,159.81,0
5821,91.01,389.24,0
5822,98.06,232.34,0
5823,56.56,442.31,1
5824,125.91,82.48,0
5825,72.09,259.09,1
5826,50.0,327.01,1
5827,86.73,263.26,0
5828,91.03,445.72,0
5829,94.82,494.89,0
5830,130.86,66.76,0
5831,82.91,73.68,0
5832,86.41,73.86,0
5833,56.9,343.78,0
5834,114.62,192.61,0
5835,95.53,369.32,0
5836,77.4,208.68,1
5837,50.0,317.53,0
5838,133.33,387.23,0
5839,53.17,278.63,1
5840,72.26,274.36,0
5841,100.75,53.23,0
5842,54.1,211.28,0
5843,50.0,277.43,1
5844,50.0,236.37,1
5845,111.63,451.38,1
5846,73.64,454.2,0
5847,150.0,412.74,1
5848,60.17,193.9,0
5849,62.36,361.48,0
5850,73.04,203.69,0
5851,97.29,123.97,0
5852,75.89,178.02,0
5853,108.37,44.77,0
5854,60.64,172.57,0
5855,50.0,235.76,0
5856,50.0,478.19,1
5857,50.0,163.57,0
5858,74.46,452.2,1
5859,80.97,122.14,0
5860,71.06,103.57,0
5861,127.3,264.31,0
5862,126.84,339.53,0
5863,79.96,31.72,0
5864,50.0,118.32,0
5865,73.0,233.28,0
5866,72.01,172.19,1
5867,70.29,359.18,0
5868,69.07,260.47,0
5869,70.4,88.58,0
5870,78.4,448.29,1
5871,70.93,153.52,0
5872,96.25,368.25,0
5873,100.81,392.16,1
5874,62.68,481.95,1
5875,128.13,254.27,0
5876,60.6,311.76,0
5877,50.0,174.09,0
5878,101.42,342.31,0
5879,65.48,237.06,0
5880,99.64,224.45,1
5881,50.0,429.18,0
5882,131.77,34.58,0
5883,110.17,442.16,1
5884,50.0,427.51,0
5885,50.0,258.12,1
5886,140.17,250.2,0
5887,67.88,187.29,0
5888,64.97,497.15,0
5889,50.0,64.47,0
5890,79.48,299.21,1
5891,83.17,344.02,0
5892,111.46,467.82,1
5893,50.0,392.3,0
5894,50.0,325.49,0
5895,103.53,67.24,0
5896,120.2,193.13,0
5897,50.0,78.03,0
5898,122.45,441.79,1
5899,91.13,377.31,0
5900,122.75,381.19,0
5901,87.89,329.61,0
5902,50.0,258.45,0
5903,85.44,83.49,0
5904,121.8,171.55,0
5905,63.19,77.09,0
5906,78.36,365.21,0
5907,84.72,88.51,0
5908,50.0,354.04,0
5909,140.14,349.21,1
5910,62.96,235.06,0
5911,105.17,76.26,1
5912,87.4,164.25,0
5913,127.73,166.85,0
5914,102.18,353.19,0
5915,82.95,65.73,0
5916,63.19,416.24,0
5917,113.94,382.89,0
5918,50.0,101.29,1
5919,109.38,362.39,0
5920,57.03,337.57,0
5921,127.57,376.58,1
5922,94.84,102.57,1
5923,109.32,87.22,1
5924,92.46,125.88,0
5925,50.0,189.28,0
5926,64.18,398.9,1
5927,110.17,371.58,0
5928,95.0,463.47,1
5929,125.43,38.73,0
5930,102.1,15.66,0
5931,61.0,352.58,1
5932,66.12,146.85,0
5933,93.09,173.7,0
5934,50.0,277.93,0
5935,140.2,60.18,0
5936,103.25,324.92,0
5937,126.81,169.32,0
5938,50.0,320.03,1
5939,127.34,418.66,1
5940,150.0,93.84,1
5941,50.37,466.13,0
5942,113.14,270.04,0
5943,90.03,462.23,1
5944,50.0,111.79,0
5945,104.79,306.24,0
5946,115.01,207.9,0
5947,71.97,389.37,0
5948,124.98,306.9,0
5949,50.0,252.31,1
5950,50.0,457.36,0
5951,94.1,194.79,0
5952,90.76,117.79,0
5953,68.5,307.97,1
5954,114.29,315.77,0
5955,105.93,225.16,1
5956,115.74,248.44,0
5957,86.31,480.18,0
5958,108.08,369.02,0
5959,76.63,64.19,0
5960,150.0,113.94,0
5961,65.62,488.03,0
5962,150.0,365.97,1
5963,91.05,458.37,1
5964,50.0,158.89,0
5965,131.04,373.51,0
5966,93.78,359.86,0
5967,115.53,154.4,1
5968,126.72,279.9,0
5969,100.14,317.43,0
5970,72.23,245.75,0
5971,119.27,415.32,1
5972,90.02,418.11,0
5973,110.58,426.79,1
5974,50.0,403.68,0
5975,103.41,249.16,0
5976,70.84,196.9,1
5977,139.6,417.37,1
5978,108.69,250.2,0
5979,97.2,130.72,0
5980,104.59,258.6,1
5981,60.05,79.51,0
5982,138.7,348.9,0
5983,149.74,174.6,0
5984,101.79,137.72,0
5985,137.71,478.69,1
5986,72.93,390.67,0
5987,66.09,395.66,0
5988,91.23,315.62,0
5989,103.05,421.19,1
5990,78.18,381.99,0
5991,106.13,303.4,1
5992,99.19,480.95,0
5993,60.05,103.88,0
5994,105.56,472.26,1
5995,115.91,206.7,0
5996,95.14,268.92,0
5997,124.58,70.14,1
5998,53.48,274.65,1
5999,104.04,309.49,0
6000,54.89,498.87,0
6001,56.58,487.84,1
6002,71.07,483.53,1
6003,61.74,180.71,0
6004,73.56,495.72,1
6005,83.58,233.18,0
6006,115.11,427.4,1
6007,80.37,116.0,0
6008,50.0,257.86,0
6009,124.2,483.35,1
6010,64.89,474.05,1
6011,88.24,345.03,0
6012,103.4,400.93,1
6013,95.99,96.45,0
6014,122.83,363.61,1
6015,104.37,312.84,0
6016,64.16,54.86,0
6017,150.0,65.45,0
6018,95.83,63.14,0
6019,85.58,364.93,0
6020,118.92,79.44,0
6021,97.48,239.19,1
6022,101.98,184.92,0
6023,150.0,279.75,0
6024,81.75,356.17,0
6025,80.47,345.51,0
6026,93.5,262.6,0
6027,122.15,237.52,0
6028,50.0,204.93,1
6029,50.0,432.34,0
6030,72.39,172.12,1
6031,50.0,137.09,0
6032,77.26,374.22,0
6033,105.07,186.28,0
6034,63.28,425.03,1
6035,50.0,170.67,0
6036,92.08,353.95,0
6037,115.88,32.1,0
6038,50.0,198.93,0
6039,114.61,178.18,1
6040,114.52,410.17,1
